1YU6,X-RAY DIFFRACTION,3UNX,X-RAY DIFFRACTION,1TUS,SOLUTION NMR
1YVN,X-RAY DIFFRACTION,3EKS,X-RAY DIFFRACTION,5DD2,X-RAY DIFFRACTION
1YYF,X-RAY DIFFRACTION,1DO0,X-RAY DIFFRACTION,2Z3B,X-RAY DIFFRACTION
1Z0K,X-RAY DIFFRACTION,1YU9,X-RAY DIFFRACTION,1YZM,X-RAY DIFFRACTION
1Z2C,X-RAY DIFFRACTION,5C4M,X-RAY DIFFRACTION,2BNX,X-RAY DIFFRACTION
1Z5Y,X-RAY DIFFRACTION,3PFU,X-RAY DIFFRACTION,2B1K,X-RAY DIFFRACTION
1ZBX,X-RAY DIFFRACTION,1M4Z,X-RAY DIFFRACTION,1Z1A,X-RAY DIFFRACTION
1ZHH,X-RAY DIFFRACTION,4YR7,X-RAY DIFFRACTION,2HJE,X-RAY DIFFRACTION
1ZHI,X-RAY DIFFRACTION,1M4Z,X-RAY DIFFRACTION,1Z1A,X-RAY DIFFRACTION
1ZJD,X-RAY DIFFRACTION,1ZLR,X-RAY DIFFRACTION,1AAP,X-RAY DIFFRACTION
1ZLH,X-RAY DIFFRACTION,3I1U,X-RAY DIFFRACTION,2K2X,SOLUTION NMR
1ZLI,X-RAY DIFFRACTION,2JEW,X-RAY DIFFRACTION,2K2X,SOLUTION NMR
1ZM2,X-RAY DIFFRACTION,1N0U,X-RAY DIFFRACTION,1AER,X-RAY DIFFRACTION
1ZM3,X-RAY DIFFRACTION,1N0U,X-RAY DIFFRACTION,1AER,X-RAY DIFFRACTION
1ZM4,X-RAY DIFFRACTION,1N0U,X-RAY DIFFRACTION,1AER,X-RAY DIFFRACTION
1ZM9,X-RAY DIFFRACTION,1N0U,X-RAY DIFFRACTION,1AER,X-RAY DIFFRACTION
1ZY8,X-RAY DIFFRACTION,1ZMD,X-RAY DIFFRACTION,2DNC,SOLUTION NMR
2A19,X-RAY DIFFRACTION,1Q46,X-RAY DIFFRACTION,3UIU,X-RAY DIFFRACTION
2A1A,X-RAY DIFFRACTION,1Q46,X-RAY DIFFRACTION,3UIU,X-RAY DIFFRACTION
2A42,X-RAY DIFFRACTION,2FXU,X-RAY DIFFRACTION,3DNI,X-RAY DIFFRACTION
2A5T,X-RAY DIFFRACTION,1PB7,X-RAY DIFFRACTION,2A5S,X-RAY DIFFRACTION
2A5Y,X-RAY DIFFRACTION,1OHU,X-RAY DIFFRACTION,3LQQ,X-RAY DIFFRACTION
2A78,X-RAY DIFFRACTION,2KE5,SOLUTION NMR,2C8A,X-RAY DIFFRACTION
2A9K,X-RAY DIFFRACTION,2KE5,SOLUTION NMR,2C8A,X-RAY DIFFRACTION
2ABZ,X-RAY DIFFRACTION,3I1U,X-RAY DIFFRACTION,1ZFL,SOLUTION NMR
2AQ1,X-RAY DIFFRACTION,2APW,X-RAY DIFFRACTION,3BVM,X-RAY DIFFRACTION
2AQ2,X-RAY DIFFRACTION,2APF,X-RAY DIFFRACTION,3BVM,X-RAY DIFFRACTION
2AQ3,X-RAY DIFFRACTION,2APF,X-RAY DIFFRACTION,3BVM,X-RAY DIFFRACTION
2ARP,X-RAY DIFFRACTION,2ARV,X-RAY DIFFRACTION,1LR9,X-RAY DIFFRACTION
2AYO,X-RAY DIFFRACTION,2AYN,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
2B0Z,X-RAY DIFFRACTION,1Z53,X-RAY DIFFRACTION,1YCC,X-RAY DIFFRACTION
2B10,X-RAY DIFFRACTION,1Z53,X-RAY DIFFRACTION,1YCC,X-RAY DIFFRACTION
2B11,X-RAY DIFFRACTION,1Z53,X-RAY DIFFRACTION,1YCC,X-RAY DIFFRACTION
2B12,X-RAY DIFFRACTION,1Z53,X-RAY DIFFRACTION,1YCC,X-RAY DIFFRACTION
2B42,X-RAY DIFFRACTION,1T6E,X-RAY DIFFRACTION,1XNB,X-RAY DIFFRACTION
2B4S,X-RAY DIFFRACTION,2F71,X-RAY DIFFRACTION,4IBM,X-RAY DIFFRACTION
2PTT,X-RAY DIFFRACTION,2PTV,X-RAY DIFFRACTION,2PTU,X-RAY DIFFRACTION
2QB0,X-RAY DIFFRACTION,2QB1,X-RAY DIFFRACTION,4IAP,X-RAY DIFFRACTION
2QCS,X-RAY DIFFRACTION,1RE8,X-RAY DIFFRACTION,1RL3,X-RAY DIFFRACTION
2QJ9,X-RAY DIFFRACTION,4MID,X-RAY DIFFRACTION,2K3G,SOLUTION NMR
2QJA,X-RAY DIFFRACTION,4MID,X-RAY DIFFRACTION,2K3G,SOLUTION NMR
2QJB,X-RAY DIFFRACTION,4MID,X-RAY DIFFRACTION,2K3G,SOLUTION NMR
2QWN,X-RAY DIFFRACTION,2QWL,X-RAY DIFFRACTION,1NZ6,X-RAY DIFFRACTION
2QWO,X-RAY DIFFRACTION,2QWL,X-RAY DIFFRACTION,1NZ6,X-RAY DIFFRACTION
2QWP,X-RAY DIFFRACTION,2QWL,X-RAY DIFFRACTION,1NZ6,X-RAY DIFFRACTION
2QWQ,X-RAY DIFFRACTION,2QWL,X-RAY DIFFRACTION,1NZ6,X-RAY DIFFRACTION
2QWR,X-RAY DIFFRACTION,2QWL,X-RAY DIFFRACTION,1NZ6,X-RAY DIFFRACTION
2QYI,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,4WBC,X-RAY DIFFRACTION
2R6A,X-RAY DIFFRACTION,2R6D,X-RAY DIFFRACTION,1Z8S,SOLUTION NMR
2R6C,X-RAY DIFFRACTION,2R6D,X-RAY DIFFRACTION,1Z8S,SOLUTION NMR
2R9P,X-RAY DIFFRACTION,5TP0,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
2RA3,X-RAY DIFFRACTION,1TRN,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
2RD0,X-RAY DIFFRACTION,4C0T,X-RAY DIFFRACTION,4YKN,X-RAY DIFFRACTION
2RD7,X-RAY DIFFRACTION,2QQH,X-RAY DIFFRACTION,1LF7,X-RAY DIFFRACTION
2REX,X-RAY DIFFRACTION,2JPH,SOLUTION NMR,2CLS,X-RAY DIFFRACTION
2RHK,X-RAY DIFFRACTION,2KKZ,SOLUTION NMR,2D9N,SOLUTION NMR
2RII,X-RAY DIFFRACTION,1QQ2,X-RAY DIFFRACTION,1XW3,X-RAY DIFFRACTION
2SEC,X-RAY DIFFRACTION,3UNX,X-RAY DIFFRACTION,1EGL,SOLUTION NMR
2SGD,X-RAY DIFFRACTION,2QAA,X-RAY DIFFRACTION,2GKR,X-RAY DIFFRACTION
2SGE,X-RAY DIFFRACTION,2QAA,X-RAY DIFFRACTION,2GKR,X-RAY DIFFRACTION
2SGF,X-RAY DIFFRACTION,2QAA,X-RAY DIFFRACTION,2GKR,X-RAY DIFFRACTION
2SGP,X-RAY DIFFRACTION,2QAA,X-RAY DIFFRACTION,2GKR,X-RAY DIFFRACTION
2SGQ,X-RAY DIFFRACTION,2QAA,X-RAY DIFFRACTION,2GKR,X-RAY DIFFRACTION
2SIC,X-RAY DIFFRACTION,1SUP,X-RAY DIFFRACTION,3SSI,X-RAY DIFFRACTION
2SNI,X-RAY DIFFRACTION,1SUP,X-RAY DIFFRACTION,2CI2,X-RAY DIFFRACTION
2TEC,X-RAY DIFFRACTION,1THM,X-RAY DIFFRACTION,1EGL,SOLUTION NMR
2TGP,X-RAY DIFFRACTION,1BTY,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
2TLD,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,3SSI,X-RAY DIFFRACTION
2TPI,X-RAY DIFFRACTION,1BTY,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
2UUG,X-RAY DIFFRACTION,4EUG,X-RAY DIFFRACTION,1UGI,X-RAY DIFFRACTION
2UUY,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,2UUX,X-RAY DIFFRACTION
2UXX,X-RAY DIFFRACTION,2HKO,X-RAY DIFFRACTION,4UMI,X-RAY DIFFRACTION
2UY6,X-RAY DIFFRACTION,3DPA,X-RAY DIFFRACTION,5FLU,ELECTRON MICROSCOPY
2UY7,X-RAY DIFFRACTION,3DPA,X-RAY DIFFRACTION,5FLU,ELECTRON MICROSCOPY
2UYZ,X-RAY DIFFRACTION,5F6E,X-RAY DIFFRACTION,5GHD,SOLUTION NMR
2UZB,X-RAY DIFFRACTION,1JVP,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
2UZD,X-RAY DIFFRACTION,1JVP,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
2UZE,X-RAY DIFFRACTION,1JVP,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
2UZL,X-RAY DIFFRACTION,1JVP,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
2UZX,X-RAY DIFFRACTION,2WQU,X-RAY DIFFRACTION,1SSL,SOLUTION NMR
2UZY,X-RAY DIFFRACTION,2WQU,X-RAY DIFFRACTION,1SSL,SOLUTION NMR
2V1C,X-RAY DIFFRACTION,1VDD,X-RAY DIFFRACTION,1U5K,X-RAY DIFFRACTION
2V22,X-RAY DIFFRACTION,1JVP,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
2V4H,X-RAY DIFFRACTION,3FX0,X-RAY DIFFRACTION,2JAB,X-RAY DIFFRACTION
2V4Z,X-RAY DIFFRACTION,1CIP,X-RAY DIFFRACTION,2AF0,X-RAY DIFFRACTION
2V55,X-RAY DIFFRACTION,3V8S,X-RAY DIFFRACTION,1GWN,X-RAY DIFFRACTION
2V5P,X-RAY DIFFRACTION,2V5O,X-RAY DIFFRACTION,5L3L,SOLUTION NMR
2V5Q,X-RAY DIFFRACTION,2YAC,X-RAY DIFFRACTION,2BKG,X-RAY DIFFRACTION
2V8S,X-RAY DIFFRACTION,2QY7,X-RAY DIFFRACTION,2QYW,X-RAY DIFFRACTION
2V9T,X-RAY DIFFRACTION,2V9R,X-RAY DIFFRACTION,2V9S,X-RAY DIFFRACTION
2VAS,X-RAY DIFFRACTION,4PFO,X-RAY DIFFRACTION,1OOJ,X-RAY DIFFRACTION
2VB6,X-RAY DIFFRACTION,4PFO,X-RAY DIFFRACTION,1OOJ,X-RAY DIFFRACTION
2VCP,X-RAY DIFFRACTION,2FXU,X-RAY DIFFRACTION,1T84,SOLUTION NMR
2VDB,X-RAY DIFFRACTION,1BKE,X-RAY DIFFRACTION,1PRB,SOLUTION NMR
2VLN,X-RAY DIFFRACTION,1IMQ,SOLUTION NMR,1FSJ,X-RAY DIFFRACTION
2VLO,X-RAY DIFFRACTION,1IMQ,SOLUTION NMR,1FSJ,X-RAY DIFFRACTION
2VLP,X-RAY DIFFRACTION,1IMQ,SOLUTION NMR,1FSJ,X-RAY DIFFRACTION
2VLQ,X-RAY DIFFRACTION,1IMQ,SOLUTION NMR,1FSJ,X-RAY DIFFRACTION
2VRR,X-RAY DIFFRACTION,5F6E,X-RAY DIFFRACTION,5GHD,SOLUTION NMR
2VRW,X-RAY DIFFRACTION,2W2V,X-RAY DIFFRACTION,1F5X,SOLUTION NMR
2VSK,X-RAY DIFFRACTION,2X9M,X-RAY DIFFRACTION,2I85,SOLUTION NMR
2VSM,X-RAY DIFFRACTION,2VWD,X-RAY DIFFRACTION,2I85,SOLUTION NMR
2VU8,X-RAY DIFFRACTION,1PQ7,X-RAY DIFFRACTION,1WO9,SOLUTION NMR
2W19,X-RAY DIFFRACTION,5CKV,X-RAY DIFFRACTION,2VKL,X-RAY DIFFRACTION
2W1A,X-RAY DIFFRACTION,5CKV,X-RAY DIFFRACTION,2VKL,X-RAY DIFFRACTION
2W80,X-RAY DIFFRACTION,3GAW,SOLUTION SCATTERING,2KC0,SOLUTION NMR
2W81,X-RAY DIFFRACTION,3GAW,SOLUTION SCATTERING,2KC0,SOLUTION NMR
2W9L,X-RAY DIFFRACTION,3J6M,ELECTRON MICROSCOPY,2J2J,X-RAY DIFFRACTION
2WAX,X-RAY DIFFRACTION,4CT5,X-RAY DIFFRACTION,3D3J,X-RAY DIFFRACTION
2WAY,X-RAY DIFFRACTION,4CT5,X-RAY DIFFRACTION,3D3J,X-RAY DIFFRACTION
2WBL,X-RAY DIFFRACTION,2NTX,X-RAY DIFFRACTION,3BWD,X-RAY DIFFRACTION
2WBW,X-RAY DIFFRACTION,4XQA,X-RAY DIFFRACTION,1EAJ,X-RAY DIFFRACTION
2WDT,X-RAY DIFFRACTION,2WE6,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
2WEL,X-RAY DIFFRACTION,2V7O,X-RAY DIFFRACTION,1PRW,X-RAY DIFFRACTION
2WFX,X-RAY DIFFRACTION,3N1R,X-RAY DIFFRACTION,2WFT,X-RAY DIFFRACTION
2WG3,X-RAY DIFFRACTION,2WFQ,X-RAY DIFFRACTION,2WFT,X-RAY DIFFRACTION
2WG4,X-RAY DIFFRACTION,3N1R,X-RAY DIFFRACTION,2WFT,X-RAY DIFFRACTION
2WIH,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
2WIP,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
2WJZ,X-RAY DIFFRACTION,1THF,X-RAY DIFFRACTION,1K9V,X-RAY DIFFRACTION
2WK3,X-RAY DIFFRACTION,4GSF,X-RAY DIFFRACTION,5KK3,SOLID-STATE NMR
2WO2,X-RAY DIFFRACTION,2WO1,X-RAY DIFFRACTION,2I85,SOLUTION NMR
2WPA,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
2WPT,X-RAY DIFFRACTION,2NO8,SOLUTION NMR,1FSJ,X-RAY DIFFRACTION
2WQA,X-RAY DIFFRACTION,4D7B,X-RAY DIFFRACTION,2WR6,X-RAY DIFFRACTION
2WQZ,X-RAY DIFFRACTION,3BE8,X-RAY DIFFRACTION,3BOD,X-RAY DIFFRACTION
2WWX,X-RAY DIFFRACTION,3NKV,X-RAY DIFFRACTION,3JZ9,X-RAY DIFFRACTION
2WXV,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
2WY7,X-RAY DIFFRACTION,1C3D,X-RAY DIFFRACTION,2JVH,SOLUTION NMR
2WY8,X-RAY DIFFRACTION,1C3D,X-RAY DIFFRACTION,2JVH,SOLUTION NMR
2X0B,X-RAY DIFFRACTION,4AMT,X-RAY DIFFRACTION,2WXW,X-RAY DIFFRACTION
2X0G,X-RAY DIFFRACTION,2XUU,X-RAY DIFFRACTION,3IF7,X-RAY DIFFRACTION
2X2D,X-RAY DIFFRACTION,5F66,X-RAY DIFFRACTION,4NX4,X-RAY DIFFRACTION
2X51,X-RAY DIFFRACTION,4PFO,X-RAY DIFFRACTION,1OOJ,X-RAY DIFFRACTION
2X83,X-RAY DIFFRACTION,4NX4,X-RAY DIFFRACTION,5T9Z,X-RAY DIFFRACTION
2X8B,X-RAY DIFFRACTION,1Q84,X-RAY DIFFRACTION,1FSC,X-RAY DIFFRACTION
2X9A,X-RAY DIFFRACTION,2X9B,X-RAY DIFFRACTION,3QDP,X-RAY DIFFRACTION
2XAC,X-RAY DIFFRACTION,2C7W,X-RAY DIFFRACTION,5ABD,X-RAY DIFFRACTION
2XB6,X-RAY DIFFRACTION,3BE8,X-RAY DIFFRACTION,3BOD,X-RAY DIFFRACTION
2XBB,X-RAY DIFFRACTION,2XBF,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
2GWF,X-RAY DIFFRACTION,1WHB,SOLUTION NMR,2OGB,X-RAY DIFFRACTION
2GY7,X-RAY DIFFRACTION,1Z3S,X-RAY DIFFRACTION,2GY5,X-RAY DIFFRACTION
2GYK,X-RAY DIFFRACTION,1IMQ,SOLUTION NMR,1FSJ,X-RAY DIFFRACTION
2GZD,X-RAY DIFFRACTION,5EZ5,X-RAY DIFFRACTION,2K6S,SOLUTION NMR
2GZE,X-RAY DIFFRACTION,1IMQ,SOLUTION NMR,1FSJ,X-RAY DIFFRACTION
2GZF,X-RAY DIFFRACTION,1IMQ,SOLUTION NMR,1FSJ,X-RAY DIFFRACTION
2GZG,X-RAY DIFFRACTION,1IMQ,SOLUTION NMR,1FSJ,X-RAY DIFFRACTION
2GZH,X-RAY DIFFRACTION,5EZ5,X-RAY DIFFRACTION,2K6S,SOLUTION NMR
2GZI,X-RAY DIFFRACTION,1IMQ,SOLUTION NMR,1FSJ,X-RAY DIFFRACTION
2GZJ,X-RAY DIFFRACTION,1IMQ,SOLUTION NMR,1FSJ,X-RAY DIFFRACTION
2H1L,X-RAY DIFFRACTION,1N25,X-RAY DIFFRACTION,2FEJ,SOLUTION NMR
2H7V,X-RAY DIFFRACTION,2P2L,X-RAY DIFFRACTION,2H7O,X-RAY DIFFRACTION
2HDI,X-RAY DIFFRACTION,2HDF,X-RAY DIFFRACTION,1CII,X-RAY DIFFRACTION
2HJ9,X-RAY DIFFRACTION,1JX6,X-RAY DIFFRACTION,2HJE,X-RAY DIFFRACTION
2HKQ,X-RAY DIFFRACTION,1WU9,X-RAY DIFFRACTION,2HKN,X-RAY DIFFRACTION
2HL5,X-RAY DIFFRACTION,1WU9,X-RAY DIFFRACTION,2HKN,X-RAY DIFFRACTION
2HQS,X-RAY DIFFRACTION,4PWZ,X-RAY DIFFRACTION,1OAP,X-RAY DIFFRACTION
2HRK,X-RAY DIFFRACTION,2HRA,X-RAY DIFFRACTION,2HQT,X-RAY DIFFRACTION
2HSM,X-RAY DIFFRACTION,2HRA,X-RAY DIFFRACTION,2HQT,X-RAY DIFFRACTION
2I25,X-RAY DIFFRACTION,2I24,X-RAY DIFFRACTION,4LZT,X-RAY DIFFRACTION
2I26,X-RAY DIFFRACTION,2I27,X-RAY DIFFRACTION,4LZT,X-RAY DIFFRACTION
2I2R,X-RAY DIFFRACTION,1S1G,X-RAY DIFFRACTION,1S1E,X-RAY DIFFRACTION
2I40,X-RAY DIFFRACTION,1JVP,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
2I9B,X-RAY DIFFRACTION,2I9A,X-RAY DIFFRACTION,3U74,X-RAY DIFFRACTION
2IDO,X-RAY DIFFRACTION,1J54,X-RAY DIFFRACTION,1SE7,SOLUTION NMR
2IFG,X-RAY DIFFRACTION,1HE7,X-RAY DIFFRACTION,4EAX,X-RAY DIFFRACTION
2IHB,X-RAY DIFFRACTION,5JS8,SOLUTION NMR,2DLR,SOLUTION NMR
2IK8,X-RAY DIFFRACTION,5JS8,SOLUTION NMR,3C7L,X-RAY DIFFRACTION
2IO0,X-RAY DIFFRACTION,1TH0,X-RAY DIFFRACTION,2AWT,SOLUTION NMR
2IOU,X-RAY DIFFRACTION,1YU0,X-RAY DIFFRACTION,1DAB,X-RAY DIFFRACTION
2IW5,X-RAY DIFFRACTION,2HKO,X-RAY DIFFRACTION,4UMI,X-RAY DIFFRACTION
2IW6,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
2IW8,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
2IW9,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
2IY1,X-RAY DIFFRACTION,2IYC,X-RAY DIFFRACTION,2MW5,SOLUTION NMR
2IYD,X-RAY DIFFRACTION,2IYC,X-RAY DIFFRACTION,1WM2,X-RAY DIFFRACTION
2J0T,X-RAY DIFFRACTION,1HFC,X-RAY DIFFRACTION,1D2B,SOLUTION NMR
2J12,X-RAY DIFFRACTION,4XQA,X-RAY DIFFRACTION,1EAJ,X-RAY DIFFRACTION
2J1K,X-RAY DIFFRACTION,1EAJ,X-RAY DIFFRACTION,2J2J,X-RAY DIFFRACTION
2J4U,X-RAY DIFFRACTION,2J1N,X-RAY DIFFRACTION,1I6Q,X-RAY DIFFRACTION
2J59,X-RAY DIFFRACTION,1O3Y,X-RAY DIFFRACTION,2DHJ,SOLUTION NMR
2J7P,X-RAY DIFFRACTION,1NG1,X-RAY DIFFRACTION,2IYL,X-RAY DIFFRACTION
2JAZ,X-RAY DIFFRACTION,1UNK,X-RAY DIFFRACTION,1M08,X-RAY DIFFRACTION
2JB0,X-RAY DIFFRACTION,1UNK,X-RAY DIFFRACTION,1M08,X-RAY DIFFRACTION
2JBG,X-RAY DIFFRACTION,1UNK,X-RAY DIFFRACTION,1M08,X-RAY DIFFRACTION
2JGZ,X-RAY DIFFRACTION,1JVP,X-RAY DIFFRACTION,2B9R,X-RAY DIFFRACTION
2JJS,X-RAY DIFFRACTION,2UV3,X-RAY DIFFRACTION,2VSC,X-RAY DIFFRACTION
2JJT,X-RAY DIFFRACTION,2UV3,X-RAY DIFFRACTION,2VSC,X-RAY DIFFRACTION
2NGR,X-RAY DIFFRACTION,1A4R,X-RAY DIFFRACTION,1RGP,X-RAY DIFFRACTION
2NPT,X-RAY DIFFRACTION,1WI0,SOLUTION NMR,2CU1,SOLUTION NMR
2NQD,X-RAY DIFFRACTION,2NNR,X-RAY DIFFRACTION,3OF9,X-RAY DIFFRACTION
2NS1,X-RAY DIFFRACTION,1XQF,X-RAY DIFFRACTION,1GNK,X-RAY DIFFRACTION
2NTY,X-RAY DIFFRACTION,2NTX,X-RAY DIFFRACTION,3BWD,X-RAY DIFFRACTION
2NU0,X-RAY DIFFRACTION,2QAA,X-RAY DIFFRACTION,2GKR,X-RAY DIFFRACTION
2NU1,X-RAY DIFFRACTION,2QAA,X-RAY DIFFRACTION,2GKR,X-RAY DIFFRACTION
2NU2,X-RAY DIFFRACTION,2QAA,X-RAY DIFFRACTION,2GKR,X-RAY DIFFRACTION
2NU3,X-RAY DIFFRACTION,2QAA,X-RAY DIFFRACTION,2GKR,X-RAY DIFFRACTION
2NU4,X-RAY DIFFRACTION,2QAA,X-RAY DIFFRACTION,2GKR,X-RAY DIFFRACTION
2NUU,X-RAY DIFFRACTION,1XQF,X-RAY DIFFRACTION,1GNK,X-RAY DIFFRACTION
2NV2,X-RAY DIFFRACTION,4WXZ,X-RAY DIFFRACTION,2NV0,X-RAY DIFFRACTION
2NXN,X-RAY DIFFRACTION,2NXC,X-RAY DIFFRACTION,2KLM,SOLUTION SCATTERING, SOLUTION NMR
2NYZ,X-RAY DIFFRACTION,1MKF,X-RAY DIFFRACTION,2JP1,SOLUTION NMR
2NZ0,X-RAY DIFFRACTION,1S1E,X-RAY DIFFRACTION,1S1G,X-RAY DIFFRACTION
2NZ1,X-RAY DIFFRACTION,1MKF,X-RAY DIFFRACTION,3IFD,X-RAY DIFFRACTION
2NZ8,X-RAY DIFFRACTION,2G0N,X-RAY DIFFRACTION,1NTY,X-RAY DIFFRACTION
2O25,X-RAY DIFFRACTION,1YLA,X-RAY DIFFRACTION,1A3S,X-RAY DIFFRACTION
2O2V,X-RAY DIFFRACTION,1WI0,SOLUTION NMR,2PPH,SOLUTION NMR
2O39,X-RAY DIFFRACTION,3F0Y,X-RAY DIFFRACTION,1CKL,X-RAY DIFFRACTION
2O3B,X-RAY DIFFRACTION,1ZM8,X-RAY DIFFRACTION,1KTU,SOLUTION NMR
2O8V,X-RAY DIFFRACTION,1SUR,X-RAY DIFFRACTION,3DYR,X-RAY DIFFRACTION
2OCF,X-RAY DIFFRACTION,3ERT,X-RAY DIFFRACTION,1FNF,X-RAY DIFFRACTION
2OCY,X-RAY DIFFRACTION,2E7S,X-RAY DIFFRACTION,4Z8Y,X-RAY DIFFRACTION
2ODE,X-RAY DIFFRACTION,1CIP,X-RAY DIFFRACTION,2IHD,X-RAY DIFFRACTION
2ONL,X-RAY DIFFRACTION,3ZYA,X-RAY DIFFRACTION,1NXK,X-RAY DIFFRACTION
2OO5,X-RAY DIFFRACTION,1L7D,X-RAY DIFFRACTION,1PNO,X-RAY DIFFRACTION
2OOB,X-RAY DIFFRACTION,2OOA,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
2OOR,X-RAY DIFFRACTION,1L7D,X-RAY DIFFRACTION,1PNO,X-RAY DIFFRACTION
2OT3,X-RAY DIFFRACTION,1TXU,X-RAY DIFFRACTION,1Z0I,X-RAY DIFFRACTION
2OUL,X-RAY DIFFRACTION,3BPF,X-RAY DIFFRACTION,2NNR,X-RAY DIFFRACTION
2OV2,X-RAY DIFFRACTION,2G0N,X-RAY DIFFRACTION,4FIE,X-RAY DIFFRACTION
2OXQ,X-RAY DIFFRACTION,3TGD,X-RAY DIFFRACTION,2F42,X-RAY DIFFRACTION
2OZA,X-RAY DIFFRACTION,3GOK,X-RAY DIFFRACTION,3P7B,X-RAY DIFFRACTION
2OZN,X-RAY DIFFRACTION,2O4E,SOLUTION NMR,2JNK,SOLUTION NMR
2P42,X-RAY DIFFRACTION,2E3W,X-RAY DIFFRACTION,4PPT,X-RAY DIFFRACTION
2P43,X-RAY DIFFRACTION,2E3W,X-RAY DIFFRACTION,4PPT,X-RAY DIFFRACTION
2P44,X-RAY DIFFRACTION,2E3W,X-RAY DIFFRACTION,4PPT,X-RAY DIFFRACTION
2P45,X-RAY DIFFRACTION,2E3W,X-RAY DIFFRACTION,4PPT,X-RAY DIFFRACTION
2P46,X-RAY DIFFRACTION,2E3W,X-RAY DIFFRACTION,4PPT,X-RAY DIFFRACTION
2P47,X-RAY DIFFRACTION,2E3W,X-RAY DIFFRACTION,4PPT,X-RAY DIFFRACTION
2P48,X-RAY DIFFRACTION,2E3W,X-RAY DIFFRACTION,4PPT,X-RAY DIFFRACTION
2P49,X-RAY DIFFRACTION,2E3W,X-RAY DIFFRACTION,4PPT,X-RAY DIFFRACTION
2P4A,X-RAY DIFFRACTION,2E3W,X-RAY DIFFRACTION,4PPT,X-RAY DIFFRACTION
2PCB,X-RAY DIFFRACTION,1CCP,X-RAY DIFFRACTION,3WUI,X-RAY DIFFRACTION
2PCC,X-RAY DIFFRACTION,1CCP,X-RAY DIFFRACTION,1YCC,X-RAY DIFFRACTION
2PE6,X-RAY DIFFRACTION,1A3S,X-RAY DIFFRACTION,2MW5,SOLUTION NMR
2POP,X-RAY DIFFRACTION,2POM,X-RAY DIFFRACTION,2POI,X-RAY DIFFRACTION
2PTC,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3C4O,X-RAY DIFFRACTION,2ZD8,X-RAY DIFFRACTION,3GMU,X-RAY DIFFRACTION
3C4P,X-RAY DIFFRACTION,2ZD8,X-RAY DIFFRACTION,3GMU,X-RAY DIFFRACTION
3C7N,X-RAY DIFFRACTION,2QXL,X-RAY DIFFRACTION,4FL9,X-RAY DIFFRACTION
3C9A,X-RAY DIFFRACTION,3CGU,X-RAY DIFFRACTION,3CA7,X-RAY DIFFRACTION
3CBJ,X-RAY DIFFRACTION,1GMY,X-RAY DIFFRACTION,2NNR,X-RAY DIFFRACTION
3CBK,X-RAY DIFFRACTION,1GMY,X-RAY DIFFRACTION,2NNR,X-RAY DIFFRACTION
3CH5,X-RAY DIFFRACTION,5CIQ,X-RAY DIFFRACTION,2K0C,SOLUTION NMR
3CI5,X-RAY DIFFRACTION,3EKS,X-RAY DIFFRACTION,5DD2,X-RAY DIFFRACTION
3CIP,X-RAY DIFFRACTION,3EKS,X-RAY DIFFRACTION,5DD2,X-RAY DIFFRACTION
3CJB,X-RAY DIFFRACTION,2VYP,X-RAY DIFFRACTION,5DD2,X-RAY DIFFRACTION
3CJK,X-RAY DIFFRACTION,3IWL,X-RAY DIFFRACTION,1KVJ,SOLUTION NMR
3CJQ,X-RAY DIFFRACTION,2NXC,X-RAY DIFFRACTION,2KLM,SOLUTION SCATTERING, SOLUTION NMR
